COUNTER,INTERPOLATED,RAW_CQ,AF3,F7,F3,FC5,T7,P7,O1,O2,P8,T8,FC6,F4,F8,AF4,GYROX,GYROY,TIMESTAMP,ES_TIMESTAMP,FUNC_ID,FUNC_VALUE,MARKER,SYNC_SIGNAL
28,0,0,4366.666667,4198.974359,4351.794872,4325.128205,4360,4471.794872,4502.564103,4007.692308,4424.615385,4218.974359,4452.820513,4442.564103,4164.615385,4986.153846,1596,1740,74.696,17.53069115,0,0,0,0
29,0,0,4351.794872,4197.948718,4346.153846,4330.25641,4362.051282,4470.769231,4505.128205,4008.717949,4427.179487,4213.333333,4443.076923,4433.333333,4155.384615,4971.794872,1595,1739,74.702,17.53069115,0,0,0,0
30,0,0,4340.512821,4190.769231,4337.948718,4333.846154,4364.102564,4472.820513,4497.435897,3999.487179,4423.589744,4192.307692,4431.794872,4424.615385,4143.589744,4955.384615,1595,1740,74.709,17.53069115,0,0,0,0
31,0,0,4335.897436,4188.717949,4332.307692,4329.230769,4360,4474.871795,4495.384615,3996.923077,4422.051282,4173.846154,4422.051282,4423.589744,4134.871795,4946.666667,1594,1739,74.717,17.78090477,0,0,0,0
32,0,0,4320.512821,4184.102564,4321.538462,4318.461538,4356.923077,4471.794872,4502.051282,4000,4418.461538,4161.538462,4409.230769,4419.487179,4128.717949,4940.512821,1594,1740,74.726,17.78090477,0,0,0,0
33,0,0,4305.641026,4175.897436,4311.794872,4313.846154,4356.923077,4473.333333,4502.564103,4002.051282,4416.923077,4144.102564,4397.435897,4415.897436,4128.205128,4938.974359,1594,1738,74.733,17.78090477,0,0,0,0
34,0,0,4302.564103,4172.307692,4311.282051,4318.974359,4355.384615,4480.512821,4499.487179,4004.615385,4421.025641,4130.25641,4390.25641,4420,4125.641026,4935.384615,1593,1740,74.74,17.78090477,0,0,0,0
35,0,0,4298.974359,4170.25641,4310.769231,4321.025641,4351.282051,4481.538462,4503.589744,4005.641026,4423.076923,4121.538462,4383.076923,4419.487179,4117.435897,4921.538462,1594,1739,74.748,17.78090477,0,0,0,0
36,0,0,4295.897436,4167.692308,4307.692308,4317.948718,4351.794872,4479.487179,4508.205128,4004.102564,4418.974359,4111.794872,4371.282051,4412.820513,4112.820513,4915.384615,1593,1740,74.756,17.78090477,0,0,0,0
37,0,0,4296.923077,4163.589744,4306.153846,4315.384615,4352.307692,4477.948718,4502.564103,4002.564103,4416.410256,4101.538462,4361.538462,4415.384615,4111.794872,4920,1593,1739,74.764,17.78090477,0,0,0,0
38,0,0,4297.948718,4162.051282,4304.102564,4314.871795,4347.692308,4474.871795,4495.897436,4000,4417.435897,4090.769231,4360.512821,4418.461538,4110.769231,4923.076923,1593,1740,74.773,17.78090477,0,0,0,0
39,0,0,4303.076923,4167.179487,4309.74359,4314.871795,4346.153846,4475.897436,4498.974359,3999.487179,4419.487179,4089.230769,4362.051282,4419.487179,4117.435897,4930.769231,1593,1740,74.781,17.78090477,0,0,0,0
40,0,0,4304.102564,4169.230769,4316.410256,4314.871795,4349.74359,4476.923077,4500.512821,3999.487179,4418.461538,4089.230769,4355.897436,4419.487179,4122.051282,4935.384615,1593,1741,74.787,17.78090477,0,0,0,0
41,0,0,4297.435897,4161.538462,4313.333333,4315.384615,4348.205128,4470.25641,4492.820513,3991.794872,4412.307692,4074.871795,4344.102564,4413.846154,4114.358974,4927.179487,1593,1740,74.795,17.78090477,0,0,0,0
42,0,0,4298.974359,4162.051282,4308.205128,4314.358974,4346.666667,4469.230769,4493.846154,3989.74359,4412.820513,4068.205128,4341.538462,4412.820513,4110.25641,4919.487179,1593,1741,74.803,17.78090477,0,0,0,0
43,0,0,4303.076923,4166.666667,4309.230769,4314.358974,4348.205128,4474.871795,4501.025641,3996.410256,4420,4073.846154,4343.076923,4417.948718,4110.769231,4915.897436,1594,1740,74.811,17.78090477,0,0,0,0
44,0,0,4295.384615,4159.487179,4309.230769,4312.307692,4348.717949,4469.74359,4497.948718,3994.871795,4417.948718,4065.128205,4334.358974,4415.384615,4105.128205,4912.307692,1594,1741,74.819,17.78090477,0,0,0,0
45,0,0,4286.153846,4156.410256,4304.102564,4309.74359,4350.25641,4462.051282,4495.897436,3990.25641,4412.307692,4053.333333,4327.692308,4411.282051,4100.512821,4913.333333,1594,1741,74.826,17.78090477,0,0,0,0
46,0,0,4287.179487,4163.076923,4302.564103,4311.282051,4352.307692,4465.641026,4502.564103,3996.923077,4416.410256,4058.461538,4332.820513,4416.410256,4105.641026,4915.897436,1593,1742,74.834,17.78090477,0,0,0,0
47,0,0,4289.74359,4163.589744,4306.666667,4312.307692,4349.230769,4467.692308,4505.641026,4003.076923,4419.487179,4061.025641,4336.410256,4417.948718,4109.74359,4912.307692,1594,1741,74.843,17.90601349,0,0,0,0
48,0,0,4284.615385,4158.974359,4307.179487,4310.769231,4344.102564,4463.589744,4502.564103,4000.512821,4414.871795,4051.794872,4330.769231,4413.846154,4106.666667,4911.282051,1593,1741,74.851,17.90601349,0,0,0,0
49,0,0,4279.487179,4160,4302.051282,4311.282051,4345.641026,4465.641026,4500.512821,3996.410256,4415.897436,4050.769231,4328.717949,4416.923077,4107.179487,4917.435897,1594,1742,74.858,17.90601349,0,0,0,0
50,0,0,4286.153846,4163.589744,4300,4311.282051,4348.717949,4467.692308,4497.948718,3993.846154,4414.871795,4052.820513,4326.666667,4417.948718,4108.717949,4919.487179,1594,1741,74.866,17.90601349,0,0,0,0
51,0,0,4300.512821,4162.051282,4302.051282,4307.692308,4347.179487,4459.487179,4490.769231,3992.307692,4407.692308,4045.128205,4318.974359,4417.948718,4108.717949,4918.461538,1593,1742,74.873,17.93729019,0,0,0,0
52,0,0,4306.666667,4161.025641,4307.692308,4308.717949,4344.102564,4456.923077,4487.692308,3994.358974,4411.282051,4043.589744,4318.461538,4424.102564,4111.282051,4922.051282,1594,1741,74.881,17.93729019,0,0,0,0
53,0,0,4304.615385,4164.615385,4314.871795,4314.358974,4345.641026,4462.051282,4493.846154,3994.871795,4415.384615,4053.333333,4324.615385,4424.615385,4112.307692,4925.641026,1594,1742,74.889,17.93729019,0,0,0,0
54,0,0,4298.974359,4166.666667,4311.794872,4314.358974,4346.153846,4458.974359,4493.846154,3991.794872,4409.230769,4053.333333,4324.615385,4417.435897,4106.666667,4921.025641,1595,1742,74.897,17.93729019,0,0,0,0
55,0,0,4292.307692,4161.025641,4300.512821,4309.230769,4344.102564,4454.358974,4486.666667,3989.230769,4408.717949,4038.974359,4317.948718,4413.333333,4103.076923,4915.897436,1594,1742,74.905,17.93729019,0,0,0,0
56,0,0,4286.153846,4152.820513,4291.794872,4304.102564,4343.076923,4452.820513,4485.128205,3985.641026,4410.25641,4027.179487,4309.230769,4410.769231,4101.538462,4911.282051,1594,1741,74.912,17.93729019,0,0,0,0
57,0,0,4278.974359,4150.25641,4284.102564,4302.564103,4342.564103,4450.25641,4487.692308,3982.051282,4405.128205,4020.512821,4301.025641,4404.102564,4095.384615,4904.102564,1594,1742,74.92,17.93729019,0,0,0,0
58,0,0,4274.871795,4153.333333,4283.589744,4309.74359,4345.641026,4456.923077,4491.282051,3988.717949,4408.717949,4017.435897,4300.512821,4402.564103,4095.384615,4903.076923,1595,1741,74.928,17.93729019,0,0,0,0
59,0,0,4278.974359,4157.948718,4287.692308,4314.358974,4349.74359,4467.692308,4496.923077,3996.410256,4417.948718,4020,4303.589744,4404.615385,4098.461538,4903.076923,1593,1741,74.936,17.93729019,0,0,0,0
60,0,0,4284.102564,4159.487179,4287.179487,4311.282051,4349.230769,4468.205128,4499.487179,3995.384615,4414.871795,4018.974359,4303.589744,4404.102564,4096.923077,4901.538462,1594,1741,74.944,17.93729019,0,0,0,0
61,0,0,4281.025641,4156.923077,4284.615385,4310.25641,4345.641026,4467.692308,4500.512821,3993.333333,4412.307692,4014.871795,4299.487179,4404.615385,4094.871795,4900.512821,1593,1740,74.952,17.93729019,0,0,0,0
62,0,0,4278.461538,4157.435897,4289.74359,4310.25641,4347.179487,4469.74359,4505.641026,3993.333333,4416.410256,4018.461538,4297.435897,4407.179487,4094.871795,4902.051282,1593,1741,74.961,17.93729019,0,0,0,0
63,0,0,4284.102564,4161.538462,4295.897436,4305.641026,4350.25641,4469.230769,4506.153846,3991.282051,4414.871795,4022.564103,4300,4409.74359,4096.410256,4906.666667,1594,1740,74.967,18.0311203,0,0,0,0
64,0,466,4292.820513,4163.076923,4295.897436,4305.641026,4351.282051,4466.666667,4503.076923,3988.717949,4407.692308,4023.076923,4304.615385,4416.410256,4101.025641,4915.897436,1592,1741,74.976,18.0311203,0,0,0,0
65,0,410,4300.512821,4165.128205,4296.923077,4313.333333,4352.820513,4463.589744,4504.102564,3988.717949,4409.230769,4032.307692,4309.74359,4422.051282,4109.230769,4924.102564,1593,1740,74.984,18.0311203,0,0,0,0
66,0,497,4303.589744,4166.153846,4301.538462,4314.871795,4354.358974,4456.923077,4499.487179,3989.230769,4415.897436,4041.538462,4315.897436,4421.025641,4110.769231,4922.564103,1593,1740,74.991,18.0311203,0,0,0,0
67,0,504,4300,4160.512821,4301.538462,4312.307692,4353.333333,4453.333333,4494.871795,3990.769231,4418.461538,4040.512821,4317.435897,4422.051282,4107.692308,4921.538462,1593,1741,74.999,18.0311203,0,0,0,0
68,0,502,4298.974359,4158.461538,4297.435897,4311.794872,4353.846154,4460,4502.051282,3996.410256,4421.025641,4041.025641,4318.974359,4427.179487,4110.25641,4930.25641,1593,1741,75.006,18.0311203,0,0,0,0
69,0,486,4302.564103,4166.153846,4298.461538,4311.282051,4356.410256,4462.051282,4505.641026,3996.410256,4420,4046.153846,4323.589744,4426.666667,4113.333333,4932.307692,1592,1740,75.015,18.0311203,0,0,0,0
70,0,456,4297.435897,4168.205128,4302.564103,4313.333333,4358.461538,4461.025641,4501.538462,3993.846154,4420,4053.333333,4329.230769,4425.641026,4112.820513,4924.102564,1593,1740,75.022,18.0311203,0,0,0,0
71,0,383,4285.641026,4163.589744,4297.435897,4316.410256,4357.948718,4462.051282,4505.641026,3997.435897,4424.102564,4059.487179,4332.307692,4427.692308,4111.794872,4923.076923,1593,1741,75.03,18.0311203,0,0,0,0
72,0,383,4282.564103,4163.076923,4286.153846,4311.282051,4355.384615,4460.512821,4509.230769,3998.461538,4423.589744,4057.948718,4331.794872,4422.051282,4111.282051,4925.128205,1593,1739,75.038,18.0311203,0,0,0,0
73,0,530,4287.692308,4165.128205,4281.538462,4303.076923,4355.384615,4457.948718,4505.128205,3993.846154,4418.461538,4049.74359,4326.153846,4415.897436,4107.692308,4920,1592,1740,75.045,18.0311203,0,0,0,0
74,0,465,4285.641026,4165.128205,4285.128205,4304.615385,4355.897436,4456.923077,4502.051282,3992.307692,4417.948718,4042.564103,4320.512821,4416.923077,4103.076923,4913.846154,1593,1739,75.053,18.0311203,0,0,0,0
75,0,452,4282.051282,4165.641026,4288.205128,4308.717949,4355.384615,4458.461538,4501.538462,3994.358974,4420,4040,4323.076923,4419.487179,4102.564103,4914.871795,1592,1740,75.061,18.0311203,0,0,0,0
76,0,353,4287.692308,4166.666667,4286.666667,4310.769231,4357.948718,4460,4505.128205,3994.358974,4419.487179,4043.589744,4327.179487,4416.923077,4104.102564,4917.435897,1593,1740,75.069,18.0311203,0,0,0,0
77,0,395,4286.153846,4164.615385,4283.076923,4312.307692,4360,4461.538462,4508.717949,3992.307692,4417.435897,4042.051282,4323.589744,4413.333333,4098.974359,4908.717949,1592,1739,75.078,18.0311203,0,0,0,0
78,0,465,4276.923077,4165.128205,4286.153846,4310.769231,4356.923077,4463.589744,4508.205128,3994.358974,4417.435897,4034.358974,4317.948718,4413.333333,4091.794872,4898.974359,1593,1740,75.085,18.0311203,0,0,0,0
79,0,452,4281.538462,4167.179487,4291.794872,4308.717949,4354.871795,4463.589744,4509.230769,3997.435897,4419.487179,4033.333333,4317.435897,4414.871795,4096.410256,4906.153846,1593,1739,75.093,18.15622902,0,0,0,0
80,0,353,4294.358974,4164.102564,4295.384615,4311.794872,4356.923077,4460,4510.25641,3997.948718,4417.948718,4040,4320.512821,4416.923077,4105.128205,4914.871795,1594,1740,75.101,18.15622902,0,0,0,0
81,0,395,4295.384615,4161.025641,4297.948718,4313.333333,4357.948718,4461.538462,4506.153846,3993.846154,4411.794872,4040.512821,4322.051282,4417.948718,4102.051282,4916.410256,1593,1739,75.108,18.15622902,0,0,0,0
82,0,465,4294.358974,4158.974359,4301.025641,4306.666667,4355.897436,4464.102564,4504.102564,3988.205128,4408.717949,4035.897436,4316.923077,4417.948718,4096.923077,4919.487179,1594,1738,75.116,18.15622902,0,0,0,0
83,0,452,4298.461538,4156.923077,4298.461538,4304.615385,4353.333333,4461.025641,4503.589744,3982.564103,4407.692308,4031.794872,4310.769231,4412.307692,4097.435897,4920.512821,1595,1736,75.124,18.15622902,0,0,0,0
84,0,353,4298.461538,4156.410256,4296.923077,4307.692308,4353.333333,4461.025641,4502.051282,3979.487179,4407.692308,4030.25641,4311.794872,4408.205128,4102.564103,4918.974359,1594,1740,75.131,18.15622902,0,0,0,0
85,0,395,4294.871795,4160,4300,4307.692308,4355.384615,4466.153846,4499.487179,3983.076923,4410.769231,4032.307692,4317.435897,4414.358974,4105.641026,4920.512821,1596,1740,75.14,18.15622902,0,0,0,0
86,0,465,4294.358974,4160.512821,4296.923077,4306.153846,4354.358974,4464.615385,4494.358974,3983.076923,4412.307692,4031.282051,4315.384615,4417.435897,4105.128205,4921.025641,1594,1741,75.147,18.15622902,0,0,0,0
87,0,452,4290.769231,4155.384615,4292.820513,4305.641026,4348.205128,4460.512821,4493.333333,3980.512821,4410.25641,4028.205128,4314.358974,4414.871795,4102.564103,4920,1596,1741,75.156,18.15622902,0,0,0,0
88,0,353,4286.666667,4153.846154,4293.846154,4304.615385,4349.74359,4460.512821,4497.948718,3983.589744,4412.820513,4027.692308,4319.487179,4415.897436,4102.051282,4918.461538,1595,1740,75.163,18.15622902,0,0,0,0
89,0,395,4285.641026,4157.435897,4289.230769,4305.641026,4355.384615,4460,4498.461538,3986.153846,4413.846154,4027.692308,4317.948718,4413.846154,4100.512821,4913.846154,1595,1741,75.171,18.15622902,0,0,0,0
90,0,465,4283.076923,4157.435897,4285.641026,4308.717949,4353.333333,4464.102564,4502.051282,3989.74359,4414.871795,4034.358974,4318.974359,4410.769231,4100,4913.333333,1595,1741,75.178,18.15622902,0,0,0,0
91,0,452,4280,4152.307692,4285.641026,4305.128205,4352.307692,4471.282051,4509.230769,3997.435897,4418.974359,4040,4325.641026,4412.820513,4100.512821,4913.846154,1595,1742,75.186,18.15622902,0,0,0,0
92,0,353,4276.923077,4147.692308,4279.487179,4300,4351.794872,4471.794872,4512.820513,4001.025641,4420,4033.846154,4321.025641,4408.205128,4093.846154,4904.102564,1595,1741,75.194,18.15622902,0,0,0,0
93,0,395,4272.307692,4148.205128,4276.410256,4303.076923,4349.230769,4476.410256,4517.948718,4001.025641,4416.923077,4029.230769,4314.358974,4402.564103,4090.25641,4898.461538,1594,1742,75.202,18.15622902,0,0,0,0
94,0,465,4270.25641,4151.282051,4276.410256,4307.179487,4351.282051,4482.564103,4520.512821,3997.948718,4414.358974,4026.666667,4314.871795,4401.538462,4090.769231,4897.435897,1594,1741,75.21,18.15622902,0,0,0,0
95,0,452,4270.769231,4150.25641,4269.230769,4300.512821,4353.846154,4472.307692,4512.307692,3987.179487,4408.205128,4016.410256,4307.692308,4397.435897,4082.564103,4889.230769,1593,1742,75.217,18.28133583,0,0,0,0
96,0,353,4270.25641,4144.615385,4265.641026,4293.846154,4350.25641,4457.435897,4500.512821,3976.923077,4400,4002.051282,4295.384615,4393.846154,4075.897436,4884.102564,1592,1741,75.226,18.28133583,0,0,0,0
97,0,395,4270.769231,4143.589744,4271.794872,4298.974359,4343.589744,4456.923077,4493.846154,3975.897436,4400,3991.794872,4290.25641,4395.897436,4076.923077,4887.179487,1593,1741,75.233,18.28133583,0,0,0,0
98,0,465,4283.076923,4154.871795,4278.974359,4307.179487,4344.615385,4464.102564,4496.410256,3978.461538,4406.666667,3996.410256,4291.794872,4403.589744,4085.128205,4895.897436,1593,1739,75.241,18.28133583,0,0,0,0
99,0,452,4290.769231,4163.589744,4288.205128,4309.74359,4350.25641,4467.179487,4501.025641,3982.564103,4409.230769,4012.307692,4302.051282,4413.846154,4097.948718,4908.717949,1593,1741,75.249,18.28133583,0,0,0,0
100,0,353,4283.076923,4156.410256,4290.25641,4304.615385,4349.230769,4465.641026,4498.974359,3978.974359,4407.179487,4016.923077,4308.205128,4413.846154,4100,4915.384615,1593,1739,75.257,18.28133583,0,0,0,0
101,0,395,4282.564103,4148.717949,4283.589744,4301.025641,4347.179487,4466.666667,4498.974359,3974.871795,4408.205128,4015.897436,4306.666667,4406.153846,4097.435897,4914.871795,1593,1740,75.264,18.28133583,0,0,0,0
102,0,465,4290.769231,4150.25641,4283.076923,4305.128205,4351.794872,4472.307692,4509.74359,3985.128205,4414.871795,4027.692308,4313.333333,4409.74359,4102.051282,4915.897436,1593,1739,75.273,18.28133583,0,0,0,0
103,0,452,4289.230769,4150.769231,4281.538462,4305.128205,4352.307692,4472.307692,4512.820513,3992.820513,4416.410256,4030.769231,4316.923077,4414.358974,4098.974359,4908.717949,1592,1740,75.281,18.28133583,0,0,0,0
104,0,353,4281.025641,4151.282051,4277.435897,4303.076923,4343.589744,4470.25641,4508.205128,3988.717949,4414.871795,4020,4311.282051,4411.282051,4089.74359,4901.538462,1594,1739,75.288,18.28133583,0,0,0,0
105,0,395,4281.538462,4157.435897,4283.076923,4307.179487,4344.102564,4476.410256,4514.358974,3990.769231,4419.487179,4029.74359,4316.923077,4414.871795,4098.461538,4915.897436,1592,1739,75.296,18.28133583,0,0,0,0
106,0,465,4290.769231,4160.512821,4287.179487,4307.692308,4352.307692,4481.538462,4519.487179,3999.487179,4424.615385,4047.179487,4329.74359,4422.051282,4109.230769,4925.128205,1594,1740,75.303,18.28133583,0,0,0,0
107,0,452,4296.923077,4157.948718,4283.076923,4300,4352.820513,4476.410256,4514.358974,3997.948718,4422.051282,4045.128205,4329.74359,4419.487179,4101.025641,4912.307692,1593,1739,75.311,18.28133583,0,0,0,0
108,0,353,4291.282051,4153.333333,4281.538462,4296.410256,4346.666667,4470.25641,4508.205128,3993.333333,4418.461538,4040,4326.153846,4416.410256,4095.897436,4910.769231,1593,1740,75.319,18.28133583,0,0,0,0
109,0,395,4288.717949,4154.871795,4285.128205,4297.948718,4346.153846,4474.871795,4511.794872,3995.897436,4420,4049.230769,4330.769231,4419.487179,4104.102564,4918.974359,1593,1739,75.327,18.28133583,0,0,0,0
110,0,465,4291.794872,4159.487179,4284.102564,4300,4350.25641,4479.487179,4516.410256,3991.282051,4419.487179,4053.846154,4332.307692,4418.461538,4100,4909.74359,1593,1740,75.336,18.28133583,0,0,0,0
111,0,452,4288.205128,4157.435897,4282.051282,4306.666667,4352.820513,4476.923077,4515.384615,3987.692308,4414.358974,4046.666667,4328.717949,4416.410256,4090.25641,4899.487179,1594,1739,75.343,18.28133583,0,0,0,0
112,0,353,4280.512821,4153.846154,4277.948718,4306.153846,4351.794872,4478.974359,4512.820513,3994.358974,4416.410256,4042.051282,4325.641026,4417.435897,4094.358974,4903.076923,1593,1741,75.35,18.28133583,0,0,0,0
113,0,395,4278.461538,4152.820513,4271.794872,4294.871795,4347.692308,4482.051282,4512.820513,3995.384615,4418.974359,4040.512821,4325.641026,4417.948718,4098.461538,4906.153846,1593,1740,75.358,18.28133583,0,0,0,0
114,0,465,4285.641026,4153.846154,4271.794872,4294.871795,4345.641026,4478.974359,4518.974359,3989.74359,4415.897436,4040,4324.102564,4415.897436,4093.846154,4905.641026,1592,1741,75.366,18.28133583,0,0,0,0
115,0,452,4287.179487,4155.897436,4273.846154,4305.128205,4348.717949,4482.051282,4523.589744,3994.871795,4415.897436,4040.512821,4323.589744,4414.871795,4090.25641,4902.051282,1593,1740,75.374,18.28133583,0,0,0,0
116,0,353,4277.435897,4155.897436,4271.282051,4306.153846,4351.794872,4491.794872,4523.076923,4003.076923,4420.512821,4042.564103,4327.692308,4417.435897,4091.794872,4898.461538,1592,1740,75.383,18.28133583,0,0,0,0
117,0,395,4273.333333,4150.25641,4266.666667,4301.025641,4347.179487,4486.666667,4519.487179,3997.948718,4420,4037.435897,4324.615385,4416.923077,4089.230769,4898.974359,1593,1741,75.389,18.28133583,0,0,0,0
118,0,465,4276.923077,4147.692308,4266.153846,4296.410256,4341.025641,4474.358974,4514.871795,3989.74359,4413.333333,4029.230769,4315.384615,4413.333333,4083.076923,4897.435897,1592,1740,75.397,18.28133583,0,0,0,0
119,0,452,4275.897436,4148.717949,4266.153846,4293.333333,4338.461538,4471.794872,4510.769231,3987.692308,4413.333333,4025.128205,4311.794872,4412.820513,4081.538462,4888.205128,1592,1741,75.405,18.28133583,0,0,0,0
120,0,353,4271.282051,4149.230769,4262.564103,4293.846154,4335.897436,4467.692308,4507.692308,3985.128205,4414.358974,4016.923077,4307.692308,4412.307692,4080,4882.051282,1593,1739,75.413,18.28133583,0,0,0,0
121,0,395,4274.358974,4153.333333,4268.717949,4301.538462,4337.948718,4464.102564,4513.333333,3988.717949,4416.923077,4014.871795,4306.153846,4415.384615,4081.538462,4892.307692,1592,1739,75.423,18.28133583,0,0,0,0
122,0,465,4283.076923,4159.487179,4281.025641,4306.666667,4343.076923,4468.205128,4520,3997.435897,4423.076923,4027.179487,4313.846154,4424.102564,4092.307692,4904.102564,1593,1738,75.431,18.28133583,0,0,0,0
123,0,452,4282.564103,4158.974359,4282.051282,4308.205128,4341.538462,4471.794872,4519.487179,3996.923077,4422.051282,4037.435897,4318.461538,4426.666667,4094.871795,4902.564103,1593,1738,75.436,18.28133583,0,0,0,0
124,0,353,4274.871795,4155.897436,4280,4305.128205,4340.512821,4470.769231,4517.435897,3991.794872,4413.846154,4035.897436,4315.897436,4422.051282,4085.128205,4897.435897,1593,1738,75.444,18.28133583,0,0,0,0
125,0,395,4276.410256,4153.333333,4285.128205,4300,4342.051282,4468.717949,4514.871795,3991.794872,4409.230769,4026.153846,4313.333333,4420.512821,4080.512821,4894.871795,1592,1739,75.454,18.28133583,0,0,0,0
126,0,465,4282.564103,4150.769231,4287.179487,4301.538462,4340.512821,4471.794872,4513.846154,3989.230769,4410.25641,4019.487179,4310.25641,4422.051282,4082.051282,4891.794872,1593,1739,75.461,18.28133583,0,0,0,0
127,0,452,4277.435897,4150.769231,4282.564103,4304.102564,4339.487179,4476.410256,4515.384615,3984.102564,4409.74359,4018.461538,4308.205128,4421.025641,4081.025641,4890.769231,1592,1738,75.469,18.53155136,0,0,0,0
128,0,353,4274.358974,4151.282051,4278.461538,4302.051282,4341.025641,4471.794872,4512.820513,3983.076923,4408.717949,4015.897436,4304.102564,4418.461538,4077.435897,4890.769231,1593,1739,75.477,18.53155136,0,0,0,0
0,0,466,4285.128205,4152.820513,4277.435897,4302.564103,4341.025641,4467.692308,4508.205128,3986.153846,4408.717949,4011.794872,4300,4417.948718,4077.435897,4889.230769,1593,1739,75.486,18.53155136,0,0,0,0
1,0,410,4286.666667,4155.384615,4275.384615,4299.487179,4341.538462,4469.74359,4507.692308,3985.641026,4407.179487,4009.74359,4298.461538,4419.487179,4081.538462,4886.666667,1592,1740,75.494,18.53155136,0,0,0,0
2,0,497,4278.461538,4151.794872,4274.871795,4292.820513,4342.051282,4465.641026,4505.641026,3983.076923,4406.153846,4006.666667,4296.923077,4418.461538,4080,4885.641026,1592,1739,75.499,18.53155136,0,0,0,0
3,0,504,4281.025641,4150.769231,4275.897436,4297.435897,4340,4461.025641,4503.589744,3983.076923,4406.666667,4005.128205,4292.820513,4416.410256,4080,4894.871795,1591,1740,75.508,18.53155136,0,0,0,0
4,0,502,4287.179487,4152.307692,4272.820513,4306.153846,4340.512821,4468.205128,4508.205128,3986.153846,4408.717949,4011.794872,4296.923077,4418.974359,4086.666667,4901.025641,1592,1739,75.517,18.53155136,0,0,0,0
5,0,486,4278.461538,4150.25641,4265.641026,4303.589744,4344.615385,4470.25641,4507.692308,3986.666667,4411.794872,4019.487179,4303.589744,4418.461538,4085.128205,4888.205128,1591,1739,75.523,18.53155136,0,0,0,0
6,0,456,4267.179487,4149.230769,4265.128205,4296.410256,4343.076923,4463.589744,4504.615385,3986.153846,4412.820513,4017.435897,4300.512821,4414.871795,4083.589744,4887.692308,1592,1739,75.53,18.53155136,0,0,0,0
7,0,383,4272.820513,4151.282051,4271.794872,4294.871795,4338.974359,4467.692308,4511.282051,3988.205128,4411.794872,4016.410256,4302.051282,4419.487179,4094.358974,4908.205128,1591,1739,75.538,18.53155136,0,0,0,0
8,0,384,4284.615385,4155.897436,4278.974359,4301.025641,4342.051282,4477.435897,4522.051282,3992.307692,4416.923077,4031.282051,4312.820513,4429.74359,4102.051282,4919.487179,1593,1739,75.548,18.53155136,0,0,0,0
9,0,530,4290.25641,4158.974359,4286.666667,4305.128205,4346.153846,4476.410256,4524.102564,3992.820513,4421.538462,4047.692308,4321.538462,4434.871795,4100.512821,4916.923077,1591,1739,75.555,18.53155136,0,0,0,0
10,0,465,4292.820513,4161.025641,4290.769231,4303.589744,4344.615385,4470.25641,4518.974359,3991.282051,4416.410256,4047.692308,4324.615385,4440,4101.025641,4915.897436,1593,1740,75.562,18.53155136,0,0,0,0
11,0,452,4300,4162.051282,4292.820513,4305.128205,4344.615385,4469.230769,4515.384615,3992.307692,4409.230769,4048.205128,4327.692308,4446.153846,4103.589744,4915.384615,1593,1739,75.569,18.53155136,0,0,0,0
12,0,354,4303.076923,4158.974359,4296.410256,4306.666667,4345.641026,4463.589744,4514.358974,3989.74359,4408.205128,4053.846154,4330.25641,4443.589744,4100.512821,4916.410256,1593,1740,75.578,18.53155136,0,0,0,0
13,0,395,4295.384615,4149.74359,4297.435897,4302.051282,4342.051282,4452.820513,4509.74359,3985.641026,4410.25641,4045.641026,4326.153846,4435.384615,4097.435897,4916.410256,1594,1738,75.585,18.53155136,0,0,0,0
14,0,465,4286.153846,4143.076923,4289.74359,4298.461538,4336.923077,4449.230769,4505.641026,3982.564103,4408.717949,4030.25641,4315.897436,4433.333333,4093.333333,4908.717949,1594,1740,75.593,18.53155136,0,0,0,0
15,0,452,4283.076923,4147.692308,4282.051282,4300,4338.461538,4453.846154,4505.641026,3982.051282,4408.717949,4026.666667,4311.794872,4433.846154,4095.897436,4909.74359,1594,1738,75.602,18.53155136,0,0,0,0
16,0,0,4280,4148.717949,4280,4297.948718,4343.076923,4457.948718,4508.205128,3986.153846,4413.846154,4032.820513,4314.358974,4430.25641,4100.512821,4917.948718,1594,1738,75.608,18.53155136,0,0,0,0
17,0,0,4278.974359,4143.589744,4278.974359,4295.897436,4342.051282,4461.538462,4512.820513,3991.794872,4418.974359,4036.410256,4312.307692,4427.179487,4095.897436,4906.666667,1594,1738,75.616,18.53155136,0,0,0,0
18,0,0,4285.641026,4147.179487,4280.512821,4296.923077,4340.512821,4463.076923,4519.487179,3992.307692,4418.974359,4036.923077,4312.820513,4432.307692,4092.307692,4894.358974,1593,1738,75.624,18.53155136,0,0,0,0
19,0,0,4284.615385,4149.74359,4277.435897,4295.897436,4341.025641,4456.410256,4513.846154,3984.102564,4415.384615,4031.794872,4317.435897,4433.846154,4097.435897,4904.615385,1593,1738,75.633,18.53155136,0,0,0,0
20,0,0,4277.948718,4146.666667,4274.871795,4294.871795,4339.487179,4454.358974,4506.666667,3980.512821,4413.333333,4027.692308,4314.358974,4427.179487,4098.974359,4914.871795,1593,1738,75.64,18.53155136,0,0,0,0
21,0,0,4282.564103,4150.25641,4281.538462,4300,4339.487179,4463.076923,4515.897436,3988.717949,4415.384615,4033.333333,4310.25641,4430.769231,4097.948718,4913.333333,1593,1738,75.648,18.53155136,0,0,0,0
